airflow,brand_id,capacity_class,capacity_kw,confidence,cooling_capacity_btu_max,cooling_capacity_btu_min,cooling_capacity_kw_max,cooling_capacity_kw_min,cooling_type,cop,cspf,equipment_subtype,equipment_type,external_static_pressure_pa,extraction_method,frequency,frequency_source,gas_pipe_mm,indoor_model,inverter,is_active,issues,liquid_pipe_mm,max_actual_pipe_length_m,max_height_difference_m,mode,model_code,name,noise_level,outdoor_family_label,outdoor_model,outdoor_series,phase,power_variant,product_category_id,readiness,refrigerant,refrigerant_gas,robots,schema_enabled,series,sku,source_column,source_page,source_pdf,source_pdf_page,source_printed_page,source_row,source_section,source_sha256,source_table,technical_capacity_btu,voltage,voltage_source
23 / 21 / 18.5 / 16 / 13.5,1,60,6.0,VERIFIED_TECHNICAL_TABLE,-24200,4800,-7.1,1.4,2_chieu,4.03,6.85,Round Flow,cassette,,PDF_TABLE_VISUAL_VERIFICATION,50Hz,50Hz,,FCF60CVM,1,0,,o/9.5,50 (Chiều dài tương đương 70),30,heat_pump,FCF60CVM/RZA60DV2V,Điều hòa Daikin SkyAir Round Flow FCF60CVM/RZA60DV2V,37 / 34.5 / 32 / 29.5 / 27.5,Inverter cao cấp,RZA60DV2V,RZA,1,Dàn nóng,24,IMPORT_READY,R32,R32,"noindex,follow",0,SkyAir RZA - Round Flow,FCF60CVM-RZA60DV2V,6,59,DAIKIN - CATALOGUE MÁY LẠNH THƯƠNG MẠI 2026 - SKY AIR.pdf,59,116|117,7,TECHNICAL_APPENDIX,F02E3C7B0F993D636630AB4C640D3C7662AA2BF0CC9F5F1957CF460DF7C659DE,2,20500,220,"1 Pha, 220V, 50Hz"
23 / 21 / 18.5 / 16 / 13.5,1,71,7.1,VERIFIED_TECHNICAL_TABLE,-27300,10900,-8.0,3.2,2_chieu,3.73,6.13,Round Flow có Streamer,cassette,,PDF_TABLE_VISUAL_VERIFICATION,50Hz,50Hz,,FCTF71AVM,1,0,,o/9.5,75 (Chiều dài tương đương 90),30,heat_pump,FCTF71AVM/RZA71DV1,Điều hòa Daikin SkyAir Round Flow có Streamer FCTF71AVM/RZA71DV1,37 / 34.5 / 32 / 29.5 / 27.5,Inverter cao cấp,RZA71DV1,RZA,1,Dàn nóng,24,IMPORT_READY,R32,R32,"noindex,follow",0,SkyAir RZA - Round Flow có Streamer,FCTF71AVM-RZA71DV1,7,59,DAIKIN - CATALOGUE MÁY LẠNH THƯƠNG MẠI 2026 - SKY AIR.pdf,59,116|117,7,TECHNICAL_APPENDIX,F02E3C7B0F993D636630AB4C640D3C7662AA2BF0CC9F5F1957CF460DF7C659DE,2,24200,220-240,"1 Pha, 220-240V, 50Hz"
23 / 21 / 18.5 / 16 / 13.5,1,71,7.1,VERIFIED_TECHNICAL_TABLE,-27300,10900,-8.0,3.2,2_chieu,3.73,6.13,Round Flow,cassette,,PDF_TABLE_VISUAL_VERIFICATION,50Hz,50Hz,,FCF71CVM,1,0,,o/9.5,75 (Chiều dài tương đương 90),30,heat_pump,FCF71CVM/RZA71DV1,Điều hòa Daikin SkyAir Round Flow FCF71CVM/RZA71DV1,37 / 34.5 / 32 / 29.5 / 27.5,Inverter cao cấp,RZA71DV1,RZA,1,Dàn nóng,24,IMPORT_READY,R32,R32,"noindex,follow",0,SkyAir RZA - Round Flow,FCF71CVM-RZA71DV1,7,59,DAIKIN - CATALOGUE MÁY LẠNH THƯƠNG MẠI 2026 - SKY AIR.pdf,59,116|117,7,TECHNICAL_APPENDIX,F02E3C7B0F993D636630AB4C640D3C7662AA2BF0CC9F5F1957CF460DF7C659DE,2,24200,220-240,"1 Pha, 220-240V, 50Hz"
34.5 / 31 / 27.5 / 24 / 20,1,100,10.0,VERIFIED_TECHNICAL_TABLE,-38200,10900,-11.2,3.2,2_chieu,3.27,5.54,Round Flow có Streamer,cassette,,PDF_TABLE_VISUAL_VERIFICATION,50Hz,50Hz,,FCTF100AVM,1,0,,o/9.5,75 (Chiều dài tương đương 90),30,heat_pump,FCTF100AVM/RZA100DV1,Điều hòa Daikin SkyAir Round Flow có Streamer FCTF100AVM/RZA100DV1,45 / 41.5 / 38 / 35 / 32.5,Inverter cao cấp,RZA100DV1,RZA,1,Dàn nóng,24,IMPORT_READY,R32,R32,"noindex,follow",0,SkyAir RZA - Round Flow có Streamer,FCTF100AVM-RZA100DV1,8,59,DAIKIN - CATALOGUE MÁY LẠNH THƯƠNG MẠI 2026 - SKY AIR.pdf,59,116|117,7,TECHNICAL_APPENDIX,F02E3C7B0F993D636630AB4C640D3C7662AA2BF0CC9F5F1957CF460DF7C659DE,2,34100,220-240,"1 Pha, 220-240V, 50Hz"
34.5 / 31 / 27.5 / 24 / 20,1,100,10.0,VERIFIED_TECHNICAL_TABLE,-38200,10900,-11.2,3.2,2_chieu,3.27,5.54,Round Flow,cassette,,PDF_TABLE_VISUAL_VERIFICATION,50Hz,50Hz,,FCF100CVM,1,0,,o/9.5,75 (Chiều dài tương đương 90),30,heat_pump,FCF100CVM/RZA100DV1,Điều hòa Daikin SkyAir Round Flow FCF100CVM/RZA100DV1,45 / 41.5 / 38 / 35 / 32.5,Inverter cao cấp,RZA100DV1,RZA,1,Dàn nóng,24,IMPORT_READY,R32,R32,"noindex,follow",0,SkyAir RZA - Round Flow,FCF100CVM-RZA100DV1,8,59,DAIKIN - CATALOGUE MÁY LẠNH THƯƠNG MẠI 2026 - SKY AIR.pdf,59,116|117,7,TECHNICAL_APPENDIX,F02E3C7B0F993D636630AB4C640D3C7662AA2BF0CC9F5F1957CF460DF7C659DE,2,34100,220-240,"1 Pha, 220-240V, 50Hz"
36.5 / 33 / 29 / 25 / 21,1,125,12.5,VERIFIED_TECHNICAL_TABLE,-47800,17100,-14.0,5.0,2_chieu,3.55,5.76,Round Flow có Streamer,cassette,,PDF_TABLE_VISUAL_VERIFICATION,50Hz,50Hz,,FCTF125AVM,1,0,,o/9.5,75 (Chiều dài tương đương 90),30,heat_pump,FCTF125AVM/RZA125DV1,Điều hòa Daikin SkyAir Round Flow có Streamer FCTF125AVM/RZA125DV1,46 / 43 / 40 / 36 / 32.5,Inverter cao cấp,RZA125DV1,RZA,1,Dàn nóng,24,IMPORT_READY,R32,R32,"noindex,follow",0,SkyAir RZA - Round Flow có Streamer,FCTF125AVM-RZA125DV1,9,59,DAIKIN - CATALOGUE MÁY LẠNH THƯƠNG MẠI 2026 - SKY AIR.pdf,59,116|117,7,TECHNICAL_APPENDIX,F02E3C7B0F993D636630AB4C640D3C7662AA2BF0CC9F5F1957CF460DF7C659DE,2,42700,220-240,"1 Pha, 220-240V, 50Hz"
36.5 / 33 / 29 / 25 / 21,1,125,12.5,VERIFIED_TECHNICAL_TABLE,-47800,17100,-14.0,5.0,2_chieu,3.55,5.76,Round Flow,cassette,,PDF_TABLE_VISUAL_VERIFICATION,50Hz,50Hz,,FCF125CVM,1,0,,o/9.5,75 (Chiều dài tương đương 90),30,heat_pump,FCF125CVM/RZA125DV1,Điều hòa Daikin SkyAir Round Flow FCF125CVM/RZA125DV1,46 / 43 / 40 / 36 / 32.5,Inverter cao cấp,RZA125DV1,RZA,1,Dàn nóng,24,IMPORT_READY,R32,R32,"noindex,follow",0,SkyAir RZA - Round Flow,FCF125CVM-RZA125DV1,9,59,DAIKIN - CATALOGUE MÁY LẠNH THƯƠNG MẠI 2026 - SKY AIR.pdf,59,116|117,7,TECHNICAL_APPENDIX,F02E3C7B0F993D636630AB4C640D3C7662AA2BF0CC9F5F1957CF460DF7C659DE,2,42700,220-240,"1 Pha, 220-240V, 50Hz"
36.5 / 33 / 29 / 25 / 21,1,140,14.0,VERIFIED_TECHNICAL_TABLE,-54600,17100,-16.0,5.0,2_chieu,3.32,5.20,Round Flow có Streamer,cassette,,PDF_TABLE_VISUAL_VERIFICATION,50Hz,50Hz,,FCTF140AVM,1,0,,o/9.5,75 (Chiều dài tương đương 90),30,heat_pump,FCTF140AVM/RZA140DV1,Điều hòa Daikin SkyAir Round Flow có Streamer FCTF140AVM/RZA140DV1,46 / 43 / 40 / 36 / 32.5,Inverter cao cấp,RZA140DV1,RZA,1,Dàn nóng,24,IMPORT_READY,R32,R32,"noindex,follow",0,SkyAir RZA - Round Flow có Streamer,FCTF140AVM-RZA140DV1,10,59,DAIKIN - CATALOGUE MÁY LẠNH THƯƠNG MẠI 2026 - SKY AIR.pdf,59,116|117,7,TECHNICAL_APPENDIX,F02E3C7B0F993D636630AB4C640D3C7662AA2BF0CC9F5F1957CF460DF7C659DE,2,47800,220-240,"1 Pha, 220-240V, 50Hz"
36.5 / 33 / 29 / 25 / 21,1,140,14.0,VERIFIED_TECHNICAL_TABLE,-54600,17100,-16.0,5.0,2_chieu,3.32,5.20,Round Flow,cassette,,PDF_TABLE_VISUAL_VERIFICATION,50Hz,50Hz,,FCF140CVM,1,0,,o/9.5,75 (Chiều dài tương đương 90),30,heat_pump,FCF140CVM/RZA140DV1,Điều hòa Daikin SkyAir Round Flow FCF140CVM/RZA140DV1,46 / 43 / 40 / 36 / 32.5,Inverter cao cấp,RZA140DV1,RZA,1,Dàn nóng,24,IMPORT_READY,R32,R32,"noindex,follow",0,SkyAir RZA - Round Flow,FCF140CVM-RZA140DV1,10,59,DAIKIN - CATALOGUE MÁY LẠNH THƯƠNG MẠI 2026 - SKY AIR.pdf,59,116|117,7,TECHNICAL_APPENDIX,F02E3C7B0F993D636630AB4C640D3C7662AA2BF0CC9F5F1957CF460DF7C659DE,2,47800,220-240,"1 Pha, 220-240V, 50Hz"
18 / 15 / 12.5,1,50,5.0,VERIFIED_TECHNICAL_TABLE,-20500,4800,-6.0,1.4,2_chieu,4.06,6.28,Áp suất tĩnh trung bình,ducted,Định mức 50 (50-150),PDF_TABLE_VISUAL_VERIFICATION,50Hz,50Hz,,FBA50BVMA9,1,0,,o/9.5,50 (Chiều dài tương đương 70),30,heat_pump,FBA50BVMA9/RZA50DV2V,Điều hòa Daikin SkyAir Áp suất tĩnh trung bình FBA50BVMA9/RZA50DV2V,35 / 33 / 31,Inverter cao cấp,RZA50DV2V,RZA,1,Dàn nóng,27,IMPORT_READY,R32,R32,"noindex,follow",0,SkyAir RZA - Áp suất tĩnh trung bình,FBA50BVMA9-RZA50DV2V,6,59,DAIKIN - CATALOGUE MÁY LẠNH THƯƠNG MẠI 2026 - SKY AIR.pdf,59,116|117,7,TECHNICAL_APPENDIX,F02E3C7B0F993D636630AB4C640D3C7662AA2BF0CC9F5F1957CF460DF7C659DE,3,17100,220,"1 Pha, 220V, 50Hz"
18 / 15 / 12.5,1,60,6.0,VERIFIED_TECHNICAL_TABLE,-24200,4800,-7.1,1.4,2_chieu,3.66,5.92,Áp suất tĩnh trung bình,ducted,Định mức 50 (50-150),PDF_TABLE_VISUAL_VERIFICATION,50Hz,50Hz,,FBA60BVMA9,1,0,,o/9.5,50 (Chiều dài tương đương 70),30,heat_pump,FBA60BVMA9/RZA60DV2V,Điều hòa Daikin SkyAir Áp suất tĩnh trung bình FBA60BVMA9/RZA60DV2V,35 / 33 / 31,Inverter cao cấp,RZA60DV2V,RZA,1,Dàn nóng,27,IMPORT_READY,R32,R32,"noindex,follow",0,SkyAir RZA - Áp suất tĩnh trung bình,FBA60BVMA9-RZA60DV2V,7,59,DAIKIN - CATALOGUE MÁY LẠNH THƯƠNG MẠI 2026 - SKY AIR.pdf,59,116|117,7,TECHNICAL_APPENDIX,F02E3C7B0F993D636630AB4C640D3C7662AA2BF0CC9F5F1957CF460DF7C659DE,3,20500,220,"1 Pha, 220V, 50Hz"
23 / 19.5 / 16,1,71,7.1,VERIFIED_TECHNICAL_TABLE,-27300,10900,-8.0,3.2,2_chieu,3.56,5.71,Áp suất tĩnh trung bình,ducted,Định mức 50 (50-150),PDF_TABLE_VISUAL_VERIFICATION,50Hz,50Hz,,FBA71BVMA9,1,0,,o/9.5,75 (Chiều dài tương đương 90),30,heat_pump,FBA71BVMA9/RZA71DV1,Điều hòa Daikin SkyAir Áp suất tĩnh trung bình FBA71BVMA9/RZA71DV1,38 / 35 / 33,Inverter cao cấp,RZA71DV1,RZA,1,Dàn nóng,27,IMPORT_READY,R32,R32,"noindex,follow",0,SkyAir RZA - Áp suất tĩnh trung bình,FBA71BVMA9-RZA71DV1,8,59,DAIKIN - CATALOGUE MÁY LẠNH THƯƠNG MẠI 2026 - SKY AIR.pdf,59,116|117,7,TECHNICAL_APPENDIX,F02E3C7B0F993D636630AB4C640D3C7662AA2BF0CC9F5F1957CF460DF7C659DE,3,24200,220-240,"1 Pha, 220-240V, 50Hz"
32 / 27 / 22.5,1,100,10.0,VERIFIED_TECHNICAL_TABLE,-38200,10900,-11.2,3.2,2_chieu,3.15,5.33,Áp suất tĩnh trung bình,ducted,Định mức 50 (50-150),PDF_TABLE_VISUAL_VERIFICATION,50Hz,50Hz,,FBA100BVMA9,1,0,,o/9.5,75 (Chiều dài tương đương 90),30,heat_pump,FBA100BVMA9/RZA100DV1,Điều hòa Daikin SkyAir Áp suất tĩnh trung bình FBA100BVMA9/RZA100DV1,38 / 35.5 / 33,Inverter cao cấp,RZA100DV1,RZA,1,Dàn nóng,27,IMPORT_READY,R32,R32,"noindex,follow",0,SkyAir RZA - Áp suất tĩnh trung bình,FBA100BVMA9-RZA100DV1,9,59,DAIKIN - CATALOGUE MÁY LẠNH THƯƠNG MẠI 2026 - SKY AIR.pdf,59,116|117,7,TECHNICAL_APPENDIX,F02E3C7B0F993D636630AB4C640D3C7662AA2BF0CC9F5F1957CF460DF7C659DE,3,34100,220-240,"1 Pha, 220-240V, 50Hz"
36 / 30.5 / 25,1,125,12.5,VERIFIED_TECHNICAL_TABLE,-47800,17100,-14.0,5.0,2_chieu,3.34,5.30,Áp suất tĩnh trung bình,ducted,Định mức 50 (50-150),PDF_TABLE_VISUAL_VERIFICATION,50Hz,50Hz,,FBA125BVMA9,1,0,,o/9.5,75 (Chiều dài tương đương 90),30,heat_pump,FBA125BVMA9/RZA125DV1,Điều hòa Daikin SkyAir Áp suất tĩnh trung bình FBA125BVMA9/RZA125DV1,40 / 37.5 / 35,Inverter cao cấp,RZA125DV1,RZA,1,Dàn nóng,27,IMPORT_READY,R32,R32,"noindex,follow",0,SkyAir RZA - Áp suất tĩnh trung bình,FBA125BVMA9-RZA125DV1,10,59,DAIKIN - CATALOGUE MÁY LẠNH THƯƠNG MẠI 2026 - SKY AIR.pdf,59,116|117,7,TECHNICAL_APPENDIX,F02E3C7B0F993D636630AB4C640D3C7662AA2BF0CC9F5F1957CF460DF7C659DE,3,42700,220-240,"1 Pha, 220-240V, 50Hz"
36 / 30.5 / 25,1,140,14.0,VERIFIED_TECHNICAL_TABLE,-54600,17100,-16.0,5.0,2_chieu,3.28,4.93,Áp suất tĩnh trung bình,ducted,Định mức 50 (50-150),PDF_TABLE_VISUAL_VERIFICATION,50Hz,50Hz,,FBA140BVMA,1,0,,o/9.5,75 (Chiều dài tương đương 90),30,heat_pump,FBA140BVMA/RZA140DV1,Điều hòa Daikin SkyAir Áp suất tĩnh trung bình FBA140BVMA/RZA140DV1,40 / 37.5 / 35,Inverter cao cấp,RZA140DV1,RZA,1,Dàn nóng,27,IMPORT_READY,R32,R32,"noindex,follow",0,SkyAir RZA - Áp suất tĩnh trung bình,FBA140BVMA-RZA140DV1,11,59,DAIKIN - CATALOGUE MÁY LẠNH THƯƠNG MẠI 2026 - SKY AIR.pdf,59,116|117,7,TECHNICAL_APPENDIX,F02E3C7B0F993D636630AB4C640D3C7662AA2BF0CC9F5F1957CF460DF7C659DE,3,47800,220-240,"1 Pha, 220-240V, 50Hz"
32 / 27 / 22.5,1,100,10.0,VERIFIED_TECHNICAL_TABLE,-38200,17100,-11.2,5.0,2_chieu,3.60,5.75,Áp suất tĩnh trung bình,ducted,Định mức 50 (50-150),PDF_TABLE_VISUAL_VERIFICATION,50Hz,50Hz,,FBA100BVMA9,1,0,,o/9.5,75 (Chiều dài tương đương 90),30,heat_pump,FBA100BVMA9/RZA100DY1,Điều hòa Daikin SkyAir Áp suất tĩnh trung bình FBA100BVMA9/RZA100DY1,38 / 35.5 / 33,Inverter cao cấp,RZA100DY1,RZA,3,Dàn nóng,27,IMPORT_READY,R32,R32,"noindex,follow",0,SkyAir RZA - Áp suất tĩnh trung bình,FBA100BVMA9-RZA100DY1,6,59,DAIKIN - CATALOGUE MÁY LẠNH THƯƠNG MẠI 2026 - SKY AIR.pdf,59,116|117,7,TECHNICAL_APPENDIX,F02E3C7B0F993D636630AB4C640D3C7662AA2BF0CC9F5F1957CF460DF7C659DE,4,34100,380-415,"3 Pha, 380-415V, 50Hz"
36 / 30.5 / 25,1,125,12.5,VERIFIED_TECHNICAL_TABLE,-47800,17100,-14.0,5.0,2_chieu,3.34,5.30,Áp suất tĩnh trung bình,ducted,Định mức 50 (50-150),PDF_TABLE_VISUAL_VERIFICATION,50Hz,50Hz,,FBA125BVMA9,1,0,,o/9.5,75 (Chiều dài tương đương 90),30,heat_pump,FBA125BVMA9/RZA125DY1,Điều hòa Daikin SkyAir Áp suất tĩnh trung bình FBA125BVMA9/RZA125DY1,40 / 37.5 / 35,Inverter cao cấp,RZA125DY1,RZA,3,Dàn nóng,27,IMPORT_READY,R32,R32,"noindex,follow",0,SkyAir RZA - Áp suất tĩnh trung bình,FBA125BVMA9-RZA125DY1,7,59,DAIKIN - CATALOGUE MÁY LẠNH THƯƠNG MẠI 2026 - SKY AIR.pdf,59,116|117,7,TECHNICAL_APPENDIX,F02E3C7B0F993D636630AB4C640D3C7662AA2BF0CC9F5F1957CF460DF7C659DE,4,42700,380-415,"3 Pha, 380-415V, 50Hz"
36 / 30.5 / 25,1,140,14.0,VERIFIED_TECHNICAL_TABLE,-54600,17100,-16.0,5.0,2_chieu,3.28,4.93,Áp suất tĩnh trung bình,ducted,Định mức 50 (50-150),PDF_TABLE_VISUAL_VERIFICATION,50Hz,50Hz,,FBA140BVMA9,1,0,,o/9.5,75 (Chiều dài tương đương 90),30,heat_pump,FBA140BVMA9/RZA140DY1,Điều hòa Daikin SkyAir Áp suất tĩnh trung bình FBA140BVMA9/RZA140DY1,40 / 37.5 / 35,Inverter cao cấp,RZA140DY1,RZA,3,Dàn nóng,27,IMPORT_READY,R32,R32,"noindex,follow",0,SkyAir RZA - Áp suất tĩnh trung bình,FBA140BVMA9-RZA140DY1,8,59,DAIKIN - CATALOGUE MÁY LẠNH THƯƠNG MẠI 2026 - SKY AIR.pdf,59,116|117,7,TECHNICAL_APPENDIX,F02E3C7B0F993D636630AB4C640D3C7662AA2BF0CC9F5F1957CF460DF7C659DE,4,47800,380-415,"3 Pha, 380-415V, 50Hz"
34.5 / 31 / 27.5 / 24 / 20,1,100,10.0,VERIFIED_TECHNICAL_TABLE,-38200,17100,-11.2,5.0,2_chieu,3.60,5.91,Round Flow có Streamer,cassette,,PDF_TABLE_VISUAL_VERIFICATION,50Hz,50Hz,,FCTF100AVM,1,0,,o/9.5,75 (Chiều dài tương đương 90),30,heat_pump,FCTF100AVM/RZA100DY1,Điều hòa Daikin SkyAir Round Flow có Streamer FCTF100AVM/RZA100DY1,45 / 41.5 / 38 / 35 / 32.5,Inverter cao cấp,RZA100DY1,RZA,3,Dàn nóng,24,IMPORT_READY,R32,R32,"noindex,follow",0,SkyAir RZA - Round Flow có Streamer,FCTF100AVM-RZA100DY1,5,59,DAIKIN - CATALOGUE MÁY LẠNH THƯƠNG MẠI 2026 - SKY AIR.pdf,59,116|117,7,TECHNICAL_APPENDIX,F02E3C7B0F993D636630AB4C640D3C7662AA2BF0CC9F5F1957CF460DF7C659DE,5,34100,380-415,"3 Pha, 380-415V, 50Hz"
34.5 / 31 / 27.5 / 24 / 20,1,100,10.0,VERIFIED_TECHNICAL_TABLE,-38200,17100,-11.2,5.0,2_chieu,3.60,5.91,Round Flow,cassette,,PDF_TABLE_VISUAL_VERIFICATION,50Hz,50Hz,,FCF100CVM,1,0,,o/9.5,75 (Chiều dài tương đương 90),30,heat_pump,FCF100CVM/RZA100DY1,Điều hòa Daikin SkyAir Round Flow FCF100CVM/RZA100DY1,45 / 41.5 / 38 / 35 / 32.5,Inverter cao cấp,RZA100DY1,RZA,3,Dàn nóng,24,IMPORT_READY,R32,R32,"noindex,follow",0,SkyAir RZA - Round Flow,FCF100CVM-RZA100DY1,5,59,DAIKIN - CATALOGUE MÁY LẠNH THƯƠNG MẠI 2026 - SKY AIR.pdf,59,116|117,7,TECHNICAL_APPENDIX,F02E3C7B0F993D636630AB4C640D3C7662AA2BF0CC9F5F1957CF460DF7C659DE,5,34100,380-415,"3 Pha, 380-415V, 50Hz"
36.5 / 33 / 29 / 25 / 21,1,125,12.5,VERIFIED_TECHNICAL_TABLE,-47800,17100,-14.0,5.0,2_chieu,3.55,5.76,Round Flow có Streamer,cassette,,PDF_TABLE_VISUAL_VERIFICATION,50Hz,50Hz,,FCTF125AVM,1,0,,o/9.5,75 (Chiều dài tương đương 90),30,heat_pump,FCTF125AVM/RZA125DY1,Điều hòa Daikin SkyAir Round Flow có Streamer FCTF125AVM/RZA125DY1,46 / 43 / 40 / 36 / 32.5,Inverter cao cấp,RZA125DY1,RZA,3,Dàn nóng,24,IMPORT_READY,R32,R32,"noindex,follow",0,SkyAir RZA - Round Flow có Streamer,FCTF125AVM-RZA125DY1,6,59,DAIKIN - CATALOGUE MÁY LẠNH THƯƠNG MẠI 2026 - SKY AIR.pdf,59,116|117,7,TECHNICAL_APPENDIX,F02E3C7B0F993D636630AB4C640D3C7662AA2BF0CC9F5F1957CF460DF7C659DE,5,42700,380-415,"3 Pha, 380-415V, 50Hz"
36.5 / 33 / 29 / 25 / 21,1,125,12.5,VERIFIED_TECHNICAL_TABLE,-47800,17100,-14.0,5.0,2_chieu,3.55,5.76,Round Flow,cassette,,PDF_TABLE_VISUAL_VERIFICATION,50Hz,50Hz,,FCF125CVM,1,0,,o/9.5,75 (Chiều dài tương đương 90),30,heat_pump,FCF125CVM/RZA125DY1,Điều hòa Daikin SkyAir Round Flow FCF125CVM/RZA125DY1,46 / 43 / 40 / 36 / 32.5,Inverter cao cấp,RZA125DY1,RZA,3,Dàn nóng,24,IMPORT_READY,R32,R32,"noindex,follow",0,SkyAir RZA - Round Flow,FCF125CVM-RZA125DY1,6,59,DAIKIN - CATALOGUE MÁY LẠNH THƯƠNG MẠI 2026 - SKY AIR.pdf,59,116|117,7,TECHNICAL_APPENDIX,F02E3C7B0F993D636630AB4C640D3C7662AA2BF0CC9F5F1957CF460DF7C659DE,5,42700,380-415,"3 Pha, 380-415V, 50Hz"
36.5 / 33 / 29 / 25 / 21,1,140,14.0,VERIFIED_TECHNICAL_TABLE,-54600,17100,-16.0,5.0,2_chieu,3.32,5.20,Round Flow có Streamer,cassette,,PDF_TABLE_VISUAL_VERIFICATION,50Hz,50Hz,,FCTF140AVM,1,0,,o/9.5,75 (Chiều dài tương đương 90),30,heat_pump,FCTF140AVM/RZA140DY1,Điều hòa Daikin SkyAir Round Flow có Streamer FCTF140AVM/RZA140DY1,46 / 43 / 40 / 36 / 32.5,Inverter cao cấp,RZA140DY1,RZA,3,Dàn nóng,24,IMPORT_READY,R32,R32,"noindex,follow",0,SkyAir RZA - Round Flow có Streamer,FCTF140AVM-RZA140DY1,7,59,DAIKIN - CATALOGUE MÁY LẠNH THƯƠNG MẠI 2026 - SKY AIR.pdf,59,116|117,7,TECHNICAL_APPENDIX,F02E3C7B0F993D636630AB4C640D3C7662AA2BF0CC9F5F1957CF460DF7C659DE,5,47800,380-415,"3 Pha, 380-415V, 50Hz"
36.5 / 33 / 29 / 25 / 21,1,140,14.0,VERIFIED_TECHNICAL_TABLE,-54600,17100,-16.0,5.0,2_chieu,3.32,5.20,Round Flow,cassette,,PDF_TABLE_VISUAL_VERIFICATION,50Hz,50Hz,,FCF140CVM,1,0,,o/9.5,75 (Chiều dài tương đương 90),30,heat_pump,FCF140CVM/RZA140DY1,Điều hòa Daikin SkyAir Round Flow FCF140CVM/RZA140DY1,46 / 43 / 40 / 36 / 32.5,Inverter cao cấp,RZA140DY1,RZA,3,Dàn nóng,24,IMPORT_READY,R32,R32,"noindex,follow",0,SkyAir RZA - Round Flow,FCF140CVM-RZA140DY1,7,59,DAIKIN - CATALOGUE MÁY LẠNH THƯƠNG MẠI 2026 - SKY AIR.pdf,59,116|117,7,TECHNICAL_APPENDIX,F02E3C7B0F993D636630AB4C640D3C7662AA2BF0CC9F5F1957CF460DF7C659DE,5,47800,380-415,"3 Pha, 380-415V, 50Hz"
18 / 16 / 14,1,50,5.0,VERIFIED_TECHNICAL_TABLE,-20500,4800,-6.0,1.4,2_chieu,4.04,6.04,Tủ đứng đặt sàn,floor_standing,,PDF_TABLE_VISUAL_VERIFICATION,50Hz,50Hz,,FVA50AMVM,1,0,,o/9.5,50 (Chiều dài tương đương 70),30,heat_pump,FVA50AMVM/RZA50DV2V,Điều hòa Daikin SkyAir Tủ đứng đặt sàn FVA50AMVM/RZA50DV2V,43 / 41 / 38,Inverter cao cấp,RZA50DV2V,RZA,1,Dàn nóng,25,IMPORT_READY,R32,R32,"noindex,follow",0,SkyAir RZA - Tủ đứng đặt sàn,FVA50AMVM-RZA50DV2V,5,60,DAIKIN - CATALOGUE MÁY LẠNH THƯƠNG MẠI 2026 - SKY AIR.pdf,60,118|119,6,TECHNICAL_APPENDIX,F02E3C7B0F993D636630AB4C640D3C7662AA2BF0CC9F5F1957CF460DF7C659DE,2,17100,220,"1 Pha, 220V, 50Hz"
18 / 16 / 14,1,60,6.0,VERIFIED_TECHNICAL_TABLE,-24200,4800,-7.1,1.4,2_chieu,3.63,5.41,Tủ đứng đặt sàn,floor_standing,,PDF_TABLE_VISUAL_VERIFICATION,50Hz,50Hz,,FVA60AMVM,1,0,,o/9.5,50 (Chiều dài tương đương 70),30,heat_pump,FVA60AMVM/RZA60DV2V,Điều hòa Daikin SkyAir Tủ đứng đặt sàn FVA60AMVM/RZA60DV2V,43 / 41 / 38,Inverter cao cấp,RZA60DV2V,RZA,1,Dàn nóng,25,IMPORT_READY,R32,R32,"noindex,follow",0,SkyAir RZA - Tủ đứng đặt sàn,FVA60AMVM-RZA60DV2V,6,60,DAIKIN - CATALOGUE MÁY LẠNH THƯƠNG MẠI 2026 - SKY AIR.pdf,60,118|119,6,TECHNICAL_APPENDIX,F02E3C7B0F993D636630AB4C640D3C7662AA2BF0CC9F5F1957CF460DF7C659DE,2,20500,220,"1 Pha, 220V, 50Hz"
18 / 16 / 14,1,71,7.1,VERIFIED_TECHNICAL_TABLE,-27300,10900,-8.0,3.2,2_chieu,3.25,5.32,Tủ đứng đặt sàn,floor_standing,,PDF_TABLE_VISUAL_VERIFICATION,50Hz,50Hz,,FVA71AMVM,1,0,,o/9.5,75 (Chiều dài tương đương 90),30,heat_pump,FVA71AMVM/RZA71DV1,Điều hòa Daikin SkyAir Tủ đứng đặt sàn FVA71AMVM/RZA71DV1,43 / 41 / 38,Inverter cao cấp,RZA71DV1,RZA,1,Dàn nóng,25,IMPORT_READY,R32,R32,"noindex,follow",0,SkyAir RZA - Tủ đứng đặt sàn,FVA71AMVM-RZA71DV1,7,60,DAIKIN - CATALOGUE MÁY LẠNH THƯƠNG MẠI 2026 - SKY AIR.pdf,60,118|119,6,TECHNICAL_APPENDIX,F02E3C7B0F993D636630AB4C640D3C7662AA2BF0CC9F5F1957CF460DF7C659DE,2,24200,220-240,"1 Pha, 220-240V, 50Hz"
